latitude	longitude
37.261475	127.44685
37.2604583	127.427825
37.2823947	127.4378808
37.2779975	127.4416271
37.2903779	127.4524826
37.2829036	127.4410596
37.0943112	127.5464173
37.0797	127.5979
37.0769065	127.5590466
37.0733	127.5492625
37.051136	127.5542952
37.0588	127.5485875
37.0620833	127.5093125
37.0720589	127.5330011
37.0782664	127.5257412
37.0949623	127.5267124
37.0897493	127.5488709
37.132449	127.522038
37.1356623	127.4707661
37.1484145	127.5008308
37.1622737	127.5087875
37.1670021	127.5194283
37.1653479	127.5355779
37.1735346	127.5483125
37.1472	127.5341
37.128602	127.549527
37.1153194	127.5561584
37.109017	127.5266184
37.1295076	127.530394
37.1320404	127.517925
37.1716945	127.480134
37.1630654	127.433575
37.1820096	127.4304125
37.201106	127.4503766
37.1857763	127.4556875
37.1841679	127.4752625
37.1741096	127.4920375
37.1826371	127.4865186
37.1506304	127.4821794
37.1621154	127.4559625
37.1613904	127.4914
37.1719929	127.4762875
37.2298587	127.4923668
37.2204421	127.5113329
37.2156846	127.5188875
37.2003929	127.5193
37.1916456	127.50234
37.2064929	127.503625
37.206759	127.481063
37.2381013	127.4768
37.2240433	127.475562
37.2422096	127.4894
37.2249763	127.4953
37.2489805	127.3579353
37.2373103	127.34034
37.2183929	127.3485375
37.2216022	127.3736984
37.2362346	127.3628625
37.2352096	127.3844375
37.2562417	127.3805875
37.2543509	127.4103595
37.2644417	127.4017375
37.2756583	127.3953
37.26745	127.3693875
37.2777667	127.358175
37.2574884	127.3404964
37.2460618	127.3550072
37.2229462	127.424414
37.1975191	127.429672
37.2126429	127.429125
37.2063	127.4197
37.2028407	127.4076763
37.2043596	127.3805125
37.2318429	127.403475
37.2258539	127.4219444
37.2356571	127.421451
37.2432376	127.4392471
37.339057	127.490713
37.3298437	127.5143102
37.323025	127.5128625
37.319525	127.5005625
37.3135246	127.5038747
37.3180575	127.4823217
37.3042583	127.4890375
37.3057988	127.4662563
37.3200626	127.4582297
37.3448965	127.4715748
37.334299	127.4727773
37.334613	127.4533026
37.3362355	127.4989251
37.3062853	127.4040503
37.3041	127.398525
37.3035083	127.3905
37.311575	127.3793875
37.3022	127.3667
37.287775	127.3775375
37.2928583	127.3998375
37.3125167	127.4271375
37.3150118	127.4412163
37.3119083	127.4552875
37.3368237	127.4422625
37.3241482	127.4255994
37.3177667	127.40555
37.3139159	127.4003389
37.2836858	127.4869156
37.2361263	127.5243625
37.2476908	127.5205289
37.2521167	127.5295
37.256425	127.5286
37.2575667	127.5012375
37.256725	127.4666625
37.2619761	127.4780239
37.270575	127.487275
37.2758833	127.4742125
37.309875	127.53485
37.2991417	127.5281875
37.2935917	127.514375
37.2797417	127.517175
37.2861417	127.4867375
37.1148856	127.6167974
37.1345321	127.6256125
37.1479321	127.6122625
37.1618208	127.5986728
37.1771274	127.585311
37.1494071	127.582875
37.1448987	127.57
37.1291106	127.5638658
37.1192298	127.5949024
37.109591	127.5794777
37.0985071	127.5858625
37.1122071	127.6100875
37.1070654	127.6289875
37.1190571	127.624025
37.760186	126.779883
37.7522	126.7875
37.7365049	126.7587724
37.7458	126.7114
37.7356115	126.6954057
37.7120126	126.6973081
37.7588667	126.7471
37.725367	126.7332023
37.7554496	126.7010556
37.7205626	126.6930699
37.7429693	126.7450189
37.7137	126.7256
37.6996445	126.6986343
37.729018	126.7812
37.7484463	126.7256639
37.7367919	126.7269227
37.7155532	126.7611175
37.7785	126.7286
37.7825	126.7434
37.7763	126.7642
37.7667	126.7847
37.760475	126.769325
37.7171155	126.7436261
37.7239746	126.7515653
37.7242066	126.7513156
37.753037	126.7468664
37.7714763	126.7783644
37.7516216	126.7772837
37.7663226	126.7760057
37.9547736	126.7091586
37.9475105	126.7971838
37.9352264	126.8063245
37.9174936	126.7938577
37.8735777	126.7121373
37.9034543	126.7006963
37.8889796	126.7140467
37.9325	126.7281
37.9224099	126.715955
37.9386	126.7438
37.9423895	126.6814662
37.9172009	126.7574863
37.9063958	126.727235
37.9541594	126.9175292
37.9641846	126.868725
37.9442	126.9148
37.9634429	126.895275
37.9810679	127.0016
37.9343929	126.948875
37.9815341	126.9006422
37.9497346	126.8871375
37.9525096	126.8607625
37.9880679	126.961025
37.910174	126.934488
37.9737013	126.9080125
37.9613763	126.95485
37.9641429	126.9257375
37.9741763	126.9729375
37.9708	126.8515
37.9978263	126.9831375
37.9217624	126.8377406
37.9229346	126.862975
37.9469	126.8487
37.915866	126.8487248
37.884521	126.8158443
37.8905376	126.8593091
37.9006315	126.838293
37.9335846	126.885775
37.7762341	126.85124
37.765675	126.90375
37.7749685	126.9198479
37.7844384	126.849095
37.7413	126.881
37.7943143	126.8639708
37.806	126.897
37.778175	126.8810625
37.8094	126.8562
37.7612717	126.8690456
37.802541	126.7161142
37.806147	126.7060246
37.8360821	126.7348125
37.8337318	126.7023967
37.8168451	126.7438917
37.8052583	126.731575
37.8220333	126.697125
37.8138	126.684675
37.8338899	126.7257448
37.766772	126.7133311
37.7822916	126.7035883
37.7802811	126.6837025
37.7992755	126.7892091
37.7764	126.7967
37.8245766	126.770647
37.8037	126.7735
37.7944381	126.8288171
37.7923	126.7935
37.7433065	126.8098634
37.7336763	126.8149875
37.7399	126.787
37.7718	126.835
37.7474763	126.84605
37.7612077	126.8044995
37.7648501	126.815497
37.7431346	126.8230875
37.8491631	126.882384
37.8893154	126.88685
37.9102571	126.896425
37.8911	126.9224
37.8513	126.9153
37.830804	126.8964599
37.8400571	126.8667375
37.8658	126.8584
37.8526	126.8625
37.8576	126.888
37.8674904	126.9282625
37.8306899	126.8197643
37.8304065	126.8424042
37.8314518	126.8181973
37.8087351	126.8113934
37.8182575	126.7954463
37.8174551	126.8261011
37.8514254	126.8184931
37.8436423	126.794145
37.8568748	126.7910161
37.8701006	126.8299864
37.8431722	126.7616097
37.9019	126.7811
37.8946648	126.7527855
37.8764	126.7557
37.8839654	126.776325
37.889282	126.7934633
37.8697123	126.8002539
37.8667119	126.7724205
37.8572321	126.7816275
37.2412522	127.1774916
37.3222422	127.0977799
37.304611	127.0811215
37.3582	127.0436
37.3310051	127.113871
37.3279495	127.0949293
37.3164158	127.0690127
37.3102887	127.0866441
37.304611	127.0811215
37.3418944	127.0993083
37.3259382	127.1066979
37.3310051	127.113871
37.3206662	127.0835545
37.3194542	127.088698
37.3279495	127.0949293
37.28045	127.114662
37.2704	127.1577
37.2954	127.1514
37.2922	127.1266
37.2394	127.0738
37.2267	127.0831
37.225618	127.1135
37.237843	127.112675
37.2396	127.1395
37.2539511	127.1082869
37.2506	127.0929
37.320165	127.1129619
37.270584	127.1383845
37.2779755	127.151205
37.3016039	127.1176167
37.296806	127.1190087
37.237978	127.0683831
37.2315089	127.1155187
37.2665734	127.107612
37.272429	127.1275729
37.2778503	127.0745267
37.2726532	127.1070555
37.234346	127.201344
37.1833	127.2781
37.1932	127.2497
37.2123	127.2394
37.229043	127.2298
37.250417	127.225038
37.256	127.2057
37.2219	127.1999
37.240251	127.165525
37.2401	127.1904
37.2367346	127.202675
37.2327624	127.2191334
37.2524452	127.2117201
37.2341323	127.2050266
37.2355071	127.2798015
37.2222	127.257
37.2497	127.2554
37.2686	127.2669
37.2625	127.297
37.2658	127.321588
37.2504167	127.3188
37.238901	127.31135
37.2281	127.3216
37.2157	127.2854
37.2402	127.287
37.1634518	127.3753443
37.1809013	127.34655
37.1907	127.3627
37.1772	127.3613
37.1616	127.3627
37.1457	127.3645
37.1224	127.3496
37.1104	127.3637
37.1188	127.3827
37.1047	127.4078
37.1344	127.4133
37.1406	127.393
37.167101	127.398163
37.171	127.3758
37.166692	127.3132438
37.1755	127.3218
37.1624	127.2906
37.148665	127.283125
37.120499	127.311675
37.138315	127.3084
37.1567	127.3179
37.1525	127.3404
37.184601	127.321175
37.1981	127.3374
37.1997	127.3165
37.1896	127.2977
37.171318	127.308438
37.1157212	127.1506388
37.1678	127.1746
37.151	127.1681
37.144057	127.183225
37.1068	127.1724
37.103	127.1579
37.0939	127.1568
37.098157	127.1298
37.115707	127.128688
37.1328192	127.1287847
37.1538	127.144
37.122924	127.153925
37.1410839	127.1961623
37.2035	127.1723
37.199601	127.20935
37.1724	127.246
37.174101	127.209188
37.1567	127.2125
37.1482036	127.2290958
37.1324	127.2316
37.107999	127.1931
37.137	127.2096
37.3294524	127.2423688
37.3193852	127.1577482
37.3259	127.1739
37.3345	127.1911
37.3377	127.2211
37.3459	127.2403
37.3077	127.2541
37.325	127.2372
37.3413605	127.2590023
37.2779234	127.2308578
37.3152	127.208
37.3012903	127.2137174
37.2861925	127.2132144
37.299	127.183725
37.278	127.1879
37.2772657	127.2089223
37.270583	127.2239046
37.2823	127.2562
37.2847739	127.2392508
37.5393014	127.2148742
37.5185083	127.17325
37.5379917	127.181175
37.5003	127.1831
37.4952	127.1978
37.509583	127.2062
37.52085	127.205063
37.4779177	127.1624371
37.4991179	127.1636125
37.5089064	127.1594454
37.583	127.1887
37.560359	127.1888042
37.5696083	127.1880625
37.5351443	127.1984451
37.5387764	127.2094997
37.4923846	127.2353
37.5256667	127.27035
37.5353	127.2319
37.5095417	127.232575
37.5671464	127.186013
37.560359	127.1888042
37.536626	127.1708285
37.522175	127.19415
37.4771641	127.152502
37.516208	127.161688
37.5490162	127.1850893
37.5525612	127.2047464
37.5423007	127.1981257
37.5351443	127.1984451
37.5417094	127.2140117
37.5387764	127.2094997
37.5192377	127.2240489
37.3448869	126.9682786
37.3117	126.9391
37.310425	126.957675
37.3937904	126.9878625
37.378395	126.975689
37.3746654	127.012
37.3404	126.9938
37.322625	126.956875
37.3363	126.9593
37.3885389	126.9960392
37.3877106	126.9817009
37.378395	126.975689
37.3535389	126.9716032
37.3185865	126.9567734
37.3458022	126.9769369
37.361523	126.935338
37.3128	126.9226
37.3288	126.9195
37.3438071	126.89915
37.3276	126.894
37.373382	126.938588
37.3296201	126.9354292
37.3494154	126.9548875
37.3499654	126.9426
37.362132	126.927888
37.3302605	126.9153004
37.359674	126.921838
37.356065	126.921013
37.3510524	126.9294947
37.3583986	126.9390171
37.3654619	126.9393617
37.3699995	126.932724
37.373382	126.938588
37.346378	126.943131
37.353624	126.94555
37.380177	126.802934
37.4152404	126.8380375
37.3493154	126.76205
37.3493011	126.7460506
37.3799571	126.7989
37.3549	126.7741
37.395307	126.855838
37.3741154	126.8649375
37.3751	126.8384
37.3838	126.8353
37.3797404	126.8137375
37.395157	126.813525
37.3973237	126.7996875
37.3615811	126.8174806
37.4514679	126.8118
37.4009	126.838
37.4065154	126.8183
37.4294513	126.8152875
37.4187596	126.7902
37.4055487	126.776825
37.416074	126.765975
37.366288	126.8157414
37.3774491	126.7880786
37.3815223	126.8033686
37.4368753	126.8328517
37.3676723	126.7222653
37.3655768	126.7322396
37.3575417	126.7264481
37.3510792	126.7290066
37.3402884	126.7439813
37.3493011	126.7460506
37.3889991	126.742512
37.3400008	126.7849466
37.3817456	126.8587443
37.418057	126.8153507
37.4364497	126.7979301
37.4062009	126.7845787
37.4353994	126.7817792
37.4486107	126.7848597
37.149887	127.077462
37.1309	127.0726
37.1294	127.0851
37.133	127.0839
37.1466071	127.0549625
37.1387654	127.056425
37.1355	127.0481
37.1314	127.0457
37.1413	127.038
37.1504487	127.0384125
37.1748179	127.008625
37.1773	127.0257
37.1892789	127.0402972
37.1886	127.0164
37.1916	127.0565
37.1779	127.0611
37.16159	127.074025
37.1683	127.0646
37.1735429	127.045723
37.162615	127.034725
37.1523487	127.0558
37.1616987	127.0570375
37.140449	127.08405
37.1527237	127.088125
37.148157	127.0669
37.1387223	127.0717597
37.1401961	127.0441039
37.1883118	127.0407632
37.1767209	127.0547198
37.1545803	127.0634497
37.1523139	127.073136
37.635985	127.216467
37.6139816	127.1554531
37.6020261	127.1522096
37.6026192	127.1638249
37.58824	127.171088
37.5956	127.1978
37.609449	127.195775
37.6205	127.1851
37.6461794	127.1220036
37.6076799	127.1694583
37.6139816	127.1554531
37.6163584	127.1871747
37.6320823	127.2057224
37.6483117	127.2360753
37.6549037	127.2486496
37.648977	127.1446626
37.6557392	127.1408407
37.5359	127.30345
37.5885071	127.29535
37.5955071	127.324575
37.57395	127.316975
37.5622583	127.2858625
37.5413333	127.299
37.527775	127.2848125
37.7035168	127.3259145
37.6819429	127.3363125
37.7091013	127.33655
37.7443096	127.31725
37.7559917	127.2876875
37.7385763	127.2699
37.7124429	127.2943375
37.7058346	127.3167
37.7025595	127.1247248
37.6843429	127.1332375
37.7312596	127.1397
37.7053	127.1133
37.6988761	127.2047125
37.6891917	127.211075
37.6923929	127.2512
37.7016763	127.197775
37.6546279	127.1777148
37.6590904	127.2138875
37.6727061	127.1876284
37.6674429	127.1652875
37.6464074	127.165956
37.6332154	127.171275
37.6527987	127.1874375
37.6579185	127.3006163
37.6224571	127.298675
37.6424904	127.2826875
37.6349487	127.3210565
37.6561821	127.33225
37.6615571	127.3476
37.6370378	127.3439532
37.6733846	127.3645875
37.6870263	127.300525
37.6629154	127.28275
37.6578737	127.3087625
37.7259104	127.1895841
37.7208013	127.2096
37.7342846	127.2284
37.7514	127.2315125
37.7456096	127.173925
37.6979679	127.1786875
37.6820596	127.1543875
37.7075763	127.1606625
37.7271513	127.1765875
37.5853734	127.2167005
37.6166071	127.225675
37.6140987	127.26355
37.5488	127.2532
37.5761917	127.2363875
37.5914154	127.2174375
37.594266	127.129632
37.5805	127.153
37.569925	127.116463
37.5964348	127.1491819
37.601215	127.127737
37.6351	127.1391
37.5915435	127.1389288
37.593193	127.1400424
37.5964348	127.1491819
37.587099	127.134137
37.601215	127.127737
37.6054396	127.1336694
37.6134686	127.1405406
37.6310929	127.1165641
37.4292013	126.987675
37.4221763	126.991325
37.4519	127.025
37.4268	127.0262
37.4426	126.9882
37.4264061	127.0018402
37.4484318	126.9954261
37.4335392	126.9986011
37.4242466	126.9937989
37.4194212	126.9891793
37.4331902	126.9933735
37.6583981	126.8319831
37.6779915	126.7452891
37.664949	126.7119
37.6822	126.6897
37.6844586	126.7208697
37.6909096	126.7543051
37.6701406	126.7632627
37.6872246	126.7686386
37.6714524	126.7355113
37.6829774	126.7551772
37.6741199	126.7604919
37.6701406	126.7632627
37.6943312	126.7684293
37.6769922	126.7702328
37.6846227	126.7772051
37.6872246	126.7686386
37.6586218	126.7751907
37.7019	126.7964
37.7007	126.8263
37.7221	126.8058
37.7167	126.8305
37.7	126.8426
37.6511	126.8076
37.6694	126.7955
37.6496787	126.7925109
37.6558186	126.7898159
37.6416066	126.7705335
37.70188	126.8272398
37.6498658	126.7782973
37.6416066	126.7705335
37.6535737	126.7844995
37.6558186	126.7898159
37.6439531	126.7856111
37.6496787	126.7925109
37.6641075	126.7999452
37.6724844	126.7798523
37.6917801	126.7804653
37.677304	126.8137384
37.637471	126.832397
37.6005	126.8925
37.587	126.8709
37.5911	126.8489
37.6223167	126.8359162
37.6205	126.7859
37.6046	126.8153
37.604	126.8291
37.6019	126.8431
37.6446876	126.8335106
37.6349	126.8174
37.6385043	126.8033674
37.6236	126.816
37.7219	126.8558
37.6977	126.8858
37.6937	126.9117
37.7217	126.9071
37.6261	126.8913
37.6413183	126.8965333
37.6674	126.9138
37.6689	126.9457
37.6457	126.972
37.6571461	126.8364078
37.6253	126.8621
37.6468	126.869
37.672	126.8775
37.6709	126.86
37.5855421	126.8751675
37.6000423	126.8726717
37.6263897	126.8386242
37.6151731	126.8330498
37.6223167	126.8359162
37.6184671	126.8253826
37.6305713	126.8357629
37.6446876	126.8335106
37.6227988	126.8180599
37.6880323	126.8625622
37.7033661	126.9037032
37.6455111	126.8865438
37.6525828	126.8937039
37.6616525	126.949098
37.6529536	126.8329696
37.6571461	126.8364078
37.6449331	126.8543984
37.6773754	126.8758486
37.6594316	126.8296303
37.3219123	126.8308176
37.3210171	126.8152642
37.3568987	126.8321125
37.1095352	126.3870629
37.2188936	126.6389783
37.2069429	126.5480625
37.2901	126.579825
37.2507583	126.6033125
37.3342173	126.8044133
37.3096667	126.77315
37.3099417	126.7874625
37.3154917	126.747175
37.2507583	126.6033125
37.3450842	126.8125687
37.3385679	126.8027074
37.3342173	126.8044133
37.3099668	126.8168082
37.3348414	126.7831367
37.3279709	126.7970249
37.3332548	126.7908383
37.3102993	126.8243128
37.3237954	126.8375919
37.3271115	126.8191528
37.3417115	126.825681
37.3010813	126.8466515
37.3525487	126.85735
37.3536904	126.877375
37.3623737	126.8792875
37.2938333	126.921775
37.3067583	126.9082
37.307075	126.8897875
37.3532821	126.845725
37.2901	126.88975
37.2851062	126.8642702
37.361902	126.8733861
37.306075	126.902263
37.3274899	126.8442549
37.3335361	126.8566398
37.3319447	126.8610894
37.301474	126.86379
37.2962915	126.8722393
37.2851062	126.8642702
37.2948439	126.8200683
37.2898254	126.851854
37.297091	126.8509914
37.305375	126.8608625
37.31036	126.8661286
37.903662	127.060671
37.8873	127.1168
37.9642	127.0681
37.9484	127.0582
37.9325	127.0317
37.9331	127.0586
37.9277	127.0959
37.9026	127.0954
37.9073954	127.0659186
37.8895	127.0644
37.9053732	127.0443573
37.9294598	127.0572866
37.8902826	127.0544406
37.8984392	127.0624287
37.9176479	127.0613214
37.9077884	127.0532558
37.9012042	127.0499271
37.9073954	127.0659186
36.9923537	127.1126947
37.0075	127.125
37.0253	127.1227
37.0224	127.14
36.9975724	127.1337314
36.985101	127.12735
37.001575	127.065012
37.018	127.0669
37.0152	127.0965
37.0026	127.1022
36.985	127.1036
36.9755	127.1115
36.9813	127.0884
36.9897913	127.0845923
37.0840297	127.0524069
37.087	127.0695
37.0594	127.0689
37.058725	127.08465
37.044	127.0847
37.051058	127.110263
37.0259	127.1077
37.0328	127.0914
37.0334	127.0777
37.0474562	127.0605304
36.9999768	127.0824417
36.9903562	127.1117538
37.010942	127.1121714
37.0008153	127.0872017
36.9893304	127.0805337
36.9900919	127.0927265
37.0764515	127.0524346
37.0840297	127.0524069
37.0816288	127.0602396
37.0774217	127.0575964
37.0444288	127.0950366
37.0677833	127.054675
37.0554014	127.0560139
36.9674003	126.9214991
36.9531	126.8964
36.9372	126.9049
36.9201	126.9164
36.9321	126.9306
36.9345	126.946
36.9322	126.9709
36.9532	126.9591
36.9643	126.9259
36.9593	126.9342
36.9736	126.9065
36.9759857	126.8943551
36.9561	126.9101
37.007742	126.980313
36.9919	127.0259
36.9905	126.9997
36.9842	126.9682
37.015992	126.964525
37.028092	126.952538
37.019992	126.996938
37.0072	127.0168
37.0033	126.999
37.003	126.9859
37.0423001	127.0177448
37.0415357	127.0252459
37.0345	127.0485
37.021481	127.0445126
37.0026	127.0437
37.0204	127.0317
37.0322	127.0205
37.0419	126.9986
37.0636	127.0067
37.0608	127.023
37.0665	127.0361
37.108232	127.035325
37.0765083	126.99555
37.0815	127.0079
37.0822	127.0214125
37.08799	127.037612
37.097599	127.013212
37.1077	127.0107
37.1211	127.0056
37.123864	127.032069
37.1165	127.0448
37.1053	127.0362
37.1000622	127.090581
37.097644	127.0675092
37.104	127.0534
37.1041	127.0739
37.1141	127.0775
37.1233	127.0578
37.1232	127.074
37.1237	127.0886
37.133	127.0946
37.1228	127.1017
37.089199	127.114288
37.0881	127.0926
37.1013	127.0948
37.0398794	126.9343352
37.0614	126.9267
37.0547	126.9539
37.0549	126.9643
37.0622	126.9818
37.0464	126.9825
37.0347583	126.9835
37.0373	126.959763
37.03	126.93725
37.0253	126.9111
37.058425	126.885863
37.0444	126.9123
37.05395	126.940125
36.982943	126.88515
37.014775	126.8942
37.007258	126.897925
36.9725	126.885
36.9511013	126.881725
36.9599	126.8702
36.9649	126.8499
37.004817	126.822288
36.9955	126.8591
36.9767	126.8647
36.9860645	126.9313225
36.9816	126.9184
36.9761	126.935
36.9958	126.9046
37.008125	126.915513
37.01475	126.939075
36.9663	126.9638
36.982893	126.952938
36.9988	126.9508
36.996435	126.9218
36.9893	126.9349
36.9651726	127.0624052
36.9481483	127.0481602
36.9735	127.024
36.9694	127.0329
36.9592703	127.0447569
36.9443	127.0671
36.9385	127.0502
36.9436	127.0297
36.9362	127.0233
36.9383	126.9978
36.9456	127.0137
36.9484	126.9956
36.9562	127.0297
36.9703	126.9913
36.9757	127.0381
36.9881	127.0469
36.9732	127.0508
36.9858	127.0603
36.9741	127.0647
36.9801096	127.068
36.9735673	127.0895031
36.9545	127.0904
36.9618429	127.0802625
36.9547	127.0646
36.9664058	127.0642082
37.4786176	126.8646504
37.4663769	126.8366894
37.4164571	126.85785
37.4206	126.8816
37.4411	126.852
37.4522686	126.8848965
37.4651274	126.8691448
37.4908162	126.8678956
37.4886309	126.862675
37.4154672	126.8513466
37.4320913	126.8801468
37.4522686	126.8848965
37.4657221	126.8777341
37.4587053	126.8816257
37.4647164	126.8747335
37.4651274	126.8691448
37.4740874	126.8644726
37.4771336	126.8724885
37.4847268	126.8666343
37.4908162	126.8678956
37.4693912	126.8531754
37.4710873	126.8486568
37.4787763	126.8474777
37.4771452	126.8563358
37.4802281	126.8569482
37.4834122	126.8559026
37.4886309	126.862675
37.5035917	126.766
37.5212	126.7826
37.5246	126.768
37.5442	126.7765
37.532167	126.81715
37.5263917	126.805275
37.5136	126.815
37.5138	126.7985
37.4637483	126.8088708
37.4679904	126.824724
37.480093	126.765113
37.4810104	126.812106
37.4701848	126.813194
37.4807394	126.7800433
37.49031	126.808088
37.4858883	126.7945927
37.5126	126.7702
37.5163212	126.7859358
37.5027214	126.7858889
37.4942	126.7924
37.5283699	126.796025
37.5167184	126.8034928
37.4784166	126.8068977
37.4800723	126.79993
37.4824389	126.7789446
37.5005775	126.7544075
37.5060408	126.7625573
37.4878237	126.7682137
37.4965961	126.7871105
37.4873092	126.7870845
37.3942905	126.9567534
37.3925739	126.9513539
37.3709175	126.9583585
37.406214	126.9614021
37.3997978	126.933702
37.3761444	126.9660952
37.381817	126.9562459
37.3897742	126.9524664
37.3675674	126.958614
37.386456	126.9453031
37.3709175	126.9583585
37.3855123	126.9694645
37.390407	126.964238
37.3946789	126.9770774
37.3987253	126.9594206
37.4022817	126.9710143
37.406214	126.9614021
37.3960819	126.950179
37.3936738	126.9471793
37.4040626	126.9455755
37.3980251	126.9389211
37.3997978	126.933702
37.386649	126.932325
37.4036972	126.9091077
37.4196839	126.9105353
37.3989921	126.9259084
37.4019599	126.9047083
37.4036972	126.9091077
37.4091957	126.8994063
37.4139694	126.9093548
37.4196839	126.9105353
37.3914649	126.9083832
37.384224	126.9321519
37.3914353	126.9337068
37.390057	126.9305665
37.39429	126.920838
37.3965313	126.9178571
37.3962813	126.9147074
37.4050805	126.9177569
37.3989921	126.9259084
37.738083	127.033753
37.7182	127.109
37.7293	127.0977
37.7572	127.0664
37.7664	127.0943
37.7572	127.1093
37.745201	127.099838
37.7315	127.0807
37.7315413	127.0567956
37.7120303	127.0487645
37.7464356	127.0475771
37.7600465	127.0322732
37.7463446	127.0306961
37.7505409	127.0384877
37.7502752	127.0582251
37.7397109	127.0899922
37.7311817	127.0866851
37.7436996	127.0579769
37.7315413	127.0567956
37.7264068	127.0542544
37.7263805	127.0430544
37.7120303	127.0487645
37.7407861	127.0427947
37.7464356	127.0475771
37.4200267	127.1267772
37.3828195	127.1189255
37.3808995	127.0759826
37.378	127.0407
37.3691	127.0654
37.3451561	127.0993979
37.3701321	127.09165
37.4119827	127.130218
37.3995239	127.127146
37.381382	127.1348
37.3856	127.1617
37.3755813	127.1178736
37.3906424	127.0777747
37.3402542	127.1226373
37.349365	127.111763
37.3516471	127.1070525
37.3885485	127.1108299
37.4060784	127.1163916
37.389844	127.0986189
37.4108339	127.1379228
37.4094172	127.1273614
37.4119827	127.130218
37.3996238	127.1218494
37.3995239	127.127146
37.3760371	127.1345991
37.3829264	127.1260293
37.3607965	127.1195385
37.3660181	127.1152768
37.3727984	127.106363
37.3614503	127.1115333
37.3668933	127.1261412
37.372557	127.120925
37.3755813	127.1178736
37.3702367	127.1310988
37.4305233	127.1372098
37.4236513	127.173775
37.4219179	127.132125
37.4332259	127.1643759
37.4521126	127.1689061
37.445026	127.1624028
37.4163195	127.1528116
37.4282988	127.1463215
37.4397392	127.1655568
37.4388892	127.1582826
37.4332259	127.1643759
37.4571202	127.1666562
37.4521126	127.1689061
37.4462712	127.1640276
37.445026	127.1624028
37.4429837	127.1561564
37.4350666	127.1383915
37.4503957	127.1456335
37.412782	127.1123
37.4113	127.0701
37.4278	127.0647
37.447226	127.10305
37.4522	127.1104
37.4664	127.1495
37.4385686	127.1390145
37.4407396	127.1261517
37.4430383	127.1411716
37.4219831	127.1079536
37.4288767	127.1048602
37.4546777	127.1044123
37.4713772	127.1423164
37.465827	127.1270814
37.454868	127.161025
37.452305	127.1501246
37.4494085	127.1553874
37.4372522	127.1286888
37.4385686	127.1390145
37.4477013	127.1414857
37.4453511	127.1330711
37.4471301	127.1386297
37.4407396	127.1261517
37.443555	127.1489458
37.4489213	127.1452691
37.4430383	127.1411716
37.263476	127.028646
37.2596	127.046525
37.2377557	127.0608177
37.2483496	127.0486946
37.2663493	127.08057
37.2863773	127.071383
37.30158	127.0478155
37.2705147	127.0404987
37.2922513	127.070028
37.2902086	127.047369
37.2388699	127.0515912
37.2377557	127.0608177
37.2525612	127.0769122
37.2469632	127.0563198
37.2663493	127.08057
37.2734789	127.0532171
37.2651145	127.0486937
37.2564252	127.0431932
37.2701732	127.0474356
37.2705147	127.0404987
37.2825695	127.0200976
37.285393	127.0294708
37.2765714	126.994878
37.2711333	127.0096125
37.267617	127.005088
37.266908	127.000963
37.2716167	127.0135375
37.2869333	127.012975
37.2834	127.0126
37.2854	127.0167
37.285617	127.019925
37.27985	127.0193375
37.2737	127.018
37.2737744	127.0165204
37.2762852	127.0185047
37.2797667	127.0129875
37.276133	127.015213
37.2787	127.017113
37.2804417	127.016325
37.2840563	127.0126061
37.2680521	127.0301429
37.278039	127.0397669
37.285393	127.0294708
37.2815332	127.0246808
37.2851209	126.9862918
37.2765714	126.994878
37.273466	127.0011269
37.268905	127.0059412
37.2710737	127.0167359
37.257687	126.971911
37.2901	126.941
37.2317	127.0128
37.237	127.0064
37.2577882	127.0245685
37.238226	127.030087
37.2645	126.9757
37.2409263	126.9939625
37.2429596	126.96445
37.2449	126.9806
37.2622653	127.0079771
37.293233	126.959513
37.2433725	127.0333038
37.251325	127.0296875
37.2577882	127.0245685
37.2662088	126.9570872
37.2727402	126.9521816
37.2770626	126.9714302
37.2725801	126.9860539
37.258033	126.994163
37.2590417	127.0119125
37.2533332	127.0130394
37.2622653	127.0079771
37.3039709	127.0101225
37.3169	127.0255
37.3349	127.0183
37.3018729	127.0164315
37.295833	126.978263
37.30185	126.968875
37.3182	126.9787
37.3022	126.991288
37.2905829	127.0215522
37.3056333	127.00965
37.3018729	127.0164315
37.3005189	127.0070114
37.2931894	127.0139308
37.2957333	126.9925366
37.295075	127.000413
37.3022	126.991288
37.2976181	126.9714921
37.3102873	126.9973842
35.56666	128.165799
35.5406754	128.1133187
35.5468	128.0644
35.5572	128.0387
35.5764	128.0764
35.5557	128.0882
35.5466	128.1045
35.5777006	128.0982385
35.5757	128.1236
35.5513618	128.1467398
35.5263039	128.0959837
35.5267	128.1429
35.5524	128.1262
35.532	128.1259
35.5183	128.1294
35.5084	128.111075
35.5076	128.0804
35.491701	128.092475
35.5212013	128.0142536
35.5296	128.0531
35.537275	127.968113
35.5066	128.0477
35.5163	127.9817
35.4983	128.0341
35.5404	127.9949
35.519	128.0186
35.5532	128.0061
35.547	128.0254
35.4351632	128.0336541
35.4371	128.0763
35.453	128.0565
35.424676	128.0375
35.4354	128.0274
35.4581	127.9968
35.4819	127.9985
35.4536	128.0252
35.4745	128.0298
35.4747	128.0546
35.41444	128.12185
35.397765	128.088
35.4148	128.0734
35.444	128.0944
35.438501	128.114938
35.407315	128.1124
